Country Name,Country Code,Series Name,Series Code,Year,Value
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2021,19
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2021,
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2021,19.93074014
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2021,38.82831921
Thailand,THA,Gini index,SI.POV.GINI,2021,34.9
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021,74.695
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,77.606
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2021,0.083535075
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2021,-0.789397776
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2021,1848.063361
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2021,17.29970835
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2021,5.440732858
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,84.66445282
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2021,
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2021,0.5
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2021,6.3
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2021,0.220056802
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,-0.568779886
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2021,33.80952454
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2021,241.9390372
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2021,26.19047546
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2021,28
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2021,
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2021,22.72111038
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2021,24.22604554
Philippines,PHL,Gini index,SI.POV.GINI,2021,40.7
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021,58.501
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,66.675
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2021,0.062373228
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2021,-0.154726297
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2021,530.9879807
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2021,14.03388821
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2021,45.73151883
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,85.86664756
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2021,
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2021,21.3
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2021,18.1
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2021,0.034790132
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,-0.984022319
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2021,59.04761887
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2021,301.9018259
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2021,68.57142639
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2021,7.5
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2021,
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2021,17.00045561
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2021,58.02431898
Malaysia,MYS,Gini index,SI.POV.GINI,2021,40.7
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2021,69.565
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2021,73.917
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2021,0.714465439
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2021,-0.164951831
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2021,2793.499535
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2021,-0.280085789
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2021,38.57166435
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2021,74.96181811
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2021,
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2021,0.1
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2021,6.2
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2021,0.952433527
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2021,0.059556548
Viet Nam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,2022,46.22641373
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2022,1479.219384
Viet Nam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,2022,47.64151001
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2022,
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2022,
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2022,47.20332196
Viet Nam,VNM,Gini index,SI.POV.GINI,2022,36.1
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022,79.497
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,74.502
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,2022,-0.429956317
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,2022,-1.286407351
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,1023.057136
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2022,
Viet Nam,VNM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2022,54.38286004
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,93.41234341
Viet Nam,VNM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2022,
Viet Nam,VNM,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2022,4.2
Viet Nam,VNM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2022,4.2
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,2022,0.174635261
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2022,-0.046132095
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,2022,37.26415253
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2022,305.9071
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2022,45.28302002
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2022,
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2022,
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2022,48.04199007
Indonesia,IDN,Gini index,SI.POV.GINI,2022,35.5
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022,69.08
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,70.925
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2022,0.205959961
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2022,0.143969581
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,953.6539285
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2022,
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2022,121.6094701
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,97.81676027
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2022,
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2022,23.7
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2022,9.5
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2022,0.436147511
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2022,-0.553894222
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2022,98.58490753
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2022,76.17810808
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2022,99.05660248
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2022,
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2022,
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2022,21.18384401
Singapore,SGP,Gini index,SI.POV.GINI,2022,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022,76.092
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,82.89512195
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2022,2.214378357
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2022,-0.060132567
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,5785.043673
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2022,
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2022,322.8985964
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,103.0098041
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2022,
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2022,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2022,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2022,2.144235611
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2022,1.440372348
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2022,35.84905624
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2022,189.2777936
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2022,54.71697998
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2022,
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2022,
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2022,38.75785394
Thailand,THA,Gini index,SI.POV.GINI,2022,34.3
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022,75.272
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,75.291
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2022,0.165019408
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2022,-0.620351493
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,1867.469683
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2022,
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2022,7.407331381
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,88.06616869
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2022,
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2022,0.2
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2022,5.4
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2022,0.127444163
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2022,-0.393339306
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2022,33.49056625
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2022,253.8046542
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2022,33.01886749
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2022,
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2022,
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2022,24.34305933
Philippines,PHL,Gini index,SI.POV.GINI,2022,
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022,63.462
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,69.472
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2022,0.062785596
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2022,-0.054880336
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,550.793804
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2022,
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2022,43.1868248
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,92.29127118
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2022,
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2022,
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2022,
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2022,0.063930444
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2022,-0.65526855
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2022,62.26415253
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2022,325.850055
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2022,68.39622498
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2022,
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2022,
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2022,
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2022,57.87167859
Malaysia,MYS,Gini index,SI.POV.GINI,2022,
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2022,69.641
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2022,75.444
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2022,0.64400661
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2022,0.000423186
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2022,2867.096519
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2022,
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2022,40.4871148
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2022,78.83419863
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2022,
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2022,
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2022,
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2022,0.992667615
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2022,0.163117811
Viet Nam,VNM,Control of Corruption: Percentile Rank,CC.PER.RNK,2023,38.679245
Viet Nam,VNM,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2023,1712.761562
Viet Nam,VNM,Rule of Law: Percentile Rank,RL.PER.RNK,2023,50.47169876
Viet Nam,VNM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2023,
Viet Nam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2023,
Viet Nam,VNM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2023,
Viet Nam,VNM,Forest area (% of land area),AG.LND.FRST.ZS,2023,47.44548207
Viet Nam,VNM,Gini index,SI.POV.GINI,2023,
Viet Nam,VNM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2023,79.278
Viet Nam,VNM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,74.588
Viet Nam,VNM,Regulatory Quality: Estimate,RQ.EST,2023,-0.382607728
Viet Nam,VNM,Voice and Accountability: Estimate,VA.EST,2023,-1.241853714
Viet Nam,VNM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2023,
Viet Nam,VNM,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2023,
Viet Nam,VNM,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2023,54.92430543
Viet Nam,VNM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2023,
Viet Nam,VNM,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2023,
Viet Nam,VNM,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2023,
Viet Nam,VNM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2023,
Viet Nam,VNM,Government Effectiveness: Estimate,GE.EST,2023,0.1264669
Viet Nam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2023,-0.036380734
Indonesia,IDN,Control of Corruption: Percentile Rank,CC.PER.RNK,2023,36.320755
Indonesia,IDN,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2023,316.9510478
Indonesia,IDN,Rule of Law: Percentile Rank,RL.PER.RNK,2023,46.69811249
Indonesia,IDN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2023,
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2023,
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2023,
Indonesia,IDN,Forest area (% of land area),AG.LND.FRST.ZS,2023,47.72203369
Indonesia,IDN,Gini index,SI.POV.GINI,2023,36.1
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2023,69.073
Indonesia,IDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,71.146
Indonesia,IDN,Regulatory Quality: Estimate,RQ.EST,2023,0.301378757
Indonesia,IDN,Voice and Accountability: Estimate,VA.EST,2023,0.138982818
Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2023,976.9499855
Indonesia,IDN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2023,
Indonesia,IDN,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2023,136.210353
Indonesia,IDN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2023,96.00021203
Indonesia,IDN,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2023,
Indonesia,IDN,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2023,21.9
Indonesia,IDN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2023,9.4
Indonesia,IDN,Government Effectiveness: Estimate,GE.EST,2023,0.580326378
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2023,-0.404375315
Singapore,SGP,Control of Corruption: Percentile Rank,CC.PER.RNK,2023,98.11320496
Singapore,SGP,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2023,80.32083973
Singapore,SGP,Rule of Law: Percentile Rank,RL.PER.RNK,2023,98.11320496
Singapore,SGP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2023,
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2023,
Singapore,SGP,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2023,
Singapore,SGP,Forest area (% of land area),AG.LND.FRST.ZS,2023,20.93314763
Singapore,SGP,Gini index,SI.POV.GINI,2023,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2023,76.097
Singapore,SGP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,82.89512195
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,2023,2.308591366
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,2023,-0.065411933
Singapore,SGP,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2023,5282.763736
Singapore,SGP,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2023,
Singapore,SGP,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2023,358.8392998
Singapore,SGP,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2023,103.0828019
Singapore,SGP,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2023,
Singapore,SGP,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2023,
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2023,
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2023,2.317471981
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2023,1.42420423
Thailand,THA,Control of Corruption: Percentile Rank,CC.PER.RNK,2023,35.84905624
Thailand,THA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2023,187.4858307
Thailand,THA,Rule of Law: Percentile Rank,RL.PER.RNK,2023,57.54716873
Thailand,THA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2023,
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2023,
Thailand,THA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2023,
Thailand,THA,Forest area (% of land area),AG.LND.FRST.ZS,2023,38.68738867
Thailand,THA,Gini index,SI.POV.GINI,2023,33.5
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2023,75.312
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,76.412
Thailand,THA,Regulatory Quality: Estimate,RQ.EST,2023,0.158257782
Thailand,THA,Voice and Accountability: Estimate,VA.EST,2023,-0.450371355
Thailand,THA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2023,1851.272314
Thailand,THA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2023,
Thailand,THA,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2023,5.245817817
Thailand,THA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2023,93.33563153
Thailand,THA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2023,
Thailand,THA,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2023,0.1
Thailand,THA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2023,
Thailand,THA,Government Effectiveness: Estimate,GE.EST,2023,0.171705812
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2023,-0.280302882
Philippines,PHL,Control of Corruption: Percentile Rank,CC.PER.RNK,2023,32.54716873
Philippines,PHL,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2023,278.8173371
Philippines,PHL,Rule of Law: Percentile Rank,RL.PER.RNK,2023,37.26415253
Philippines,PHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2023,
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2023,
Philippines,PHL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2023,
Philippines,PHL,Forest area (% of land area),AG.LND.FRST.ZS,2023,24.46007311
Philippines,PHL,Gini index,SI.POV.GINI,2023,39.3
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2023,63.476
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,69.833
